image,instance_id,area_px,area_fraction,area_bin,k,void_px,population_n,random_baseline,bbox_top,bbox_left,bbox_bottom,bbox_right,aspect_ratio,aspect_class,queryable_grid7,queryable_grid14,measurable_by_all,model,condition,query_row,query_col,precision_at_k,mass_fraction,status,error
2011_001350,2,7903,0.15750558035714285,10-20%,7903,1851,48325,0.16353854112778066,77,81,179,217,1.3300970873786409,square,True,True,True,cmt_s,pretrained,3,4,0.599392635707959,0.41501480462293344,ok,
2011_001412,5,1081,0.021544164540816327,2-5%,1081,6346,43830,0.02466347250741501,62,157,171,223,0.6090909090909091,tall,True,True,True,cmt_s,pretrained,2,6,0.5263644773358002,0.17884522168819758,ok,
2011_001546,1,5582,0.1112484056122449,10-20%,5582,1887,48289,0.11559568431733935,73,70,177,180,1.0571428571428572,square,True,True,True,cmt_s,pretrained,3,4,0.6277319957004658,0.3950997145646328,ok,
2011_001567,5,1761,0.03509646045918367,2-5%,1761,5873,44303,0.03974900119630725,67,107,157,146,0.43956043956043955,tall,True,True,True,cmt_s,pretrained,3,3,0.24645088018171493,0.1006523664632766,ok,
2011_001597,1,25364,0.505500637755102,>=40%,25364,4546,45630,0.5558623712469867,0,0,223,164,0.7366071428571429,square,True,True,True,cmt_s,pretrained,3,2,0.36366503706040054,0.42129451822981917,ok,
2011_001642,1,21020,0.41892538265306123,>=40%,21020,4069,46107,0.45589606784219316,7,43,201,189,0.7538461538461538,square,True,True,True,cmt_s,pretrained,3,3,0.45128449096098955,0.5476459880590232,ok,
2011_001653,3,3326,0.06628667091836735,5-10%,3326,5007,45169,0.0736345723837145,131,70,185,158,1.6181818181818182,wide,True,True,True,cmt_s,pretrained,5,3,0.24984966927239927,0.156392421732102,ok,
2011_001714,2,20982,0.41816804846938777,>=40%,20982,11687,38489,0.5451427680636026,0,13,223,223,0.9419642857142857,square,True,True,True,cmt_s,pretrained,3,2,0.6101896863978649,0.6816270436951557,ok,
2011_001722,1,12367,0.24647241709183673,20-40%,12367,3950,46226,0.26753342274910225,35,0,209,223,1.28,square,True,True,True,cmt_s,pretrained,3,4,0.3620118056117086,0.29878706428835483,ok,
2011_001775,1,46497,0.9266780931122449,>=40%,46497,1775,48401,0.9606619697940125,0,0,223,223,1.0,square,True,True,True,cmt_s,pretrained,3,3,0.9598038583134396,0.9708435840882026,ok,
2011_001855,1,33583,0.669304049744898,>=40%,33583,16593,33583,1.0,5,1,223,218,0.9954337899543378,square,True,True,True,cmt_s,pretrained,3,3,1.0,1.0,ok,
2011_001862,5,4110,0.08191167091836735,5-10%,4110,2360,47816,0.08595449222017734,152,0,223,113,1.5833333333333333,wide,True,True,True,cmt_s,pretrained,6,1,0.589051094890511,0.42031998768331313,ok,
2011_001922,2,4877,0.09719786352040816,5-10%,4877,11570,38606,0.12632751385794955,123,18,207,220,2.388235294117647,wide,True,True,True,cmt_s,pretrained,5,2,0.08529833914291572,0.10300018732503453,ok,
2011_001924,1,1492,0.029735331632653062,2-5%,1492,728,49448,0.030173111147063583,67,41,131,107,1.0307692307692307,square,True,True,True,cmt_s,pretrained,2,2,0.17627345844504022,0.08379739717306374,ok,
2011_001967,1,11881,0.23678651147959184,20-40%,11881,2884,47292,0.25122642307367,0,18,211,212,0.9198113207547169,square,True,True,True,cmt_s,pretrained,3,2,0.09788738321690094,0.12612120817763636,ok,
2011_002002,4,3325,0.06626674107142858,5-10%,3325,3747,46429,0.07161472355639795,50,148,176,212,0.5118110236220472,tall,True,True,True,cmt_s,pretrained,3,5,0.2267669172932331,0.15000756077082777,ok,
2011_002040,1,18454,0.36778539540816324,20-40%,18454,1700,48476,0.38068322468850563,17,2,217,216,1.0696517412935322,square,True,True,True,cmt_s,pretrained,3,3,0.5783028069795166,0.5160239529968346,ok,
2011_002064,4,1102,0.02196269132653061,2-5%,1102,10769,39407,0.02796457482173218,42,190,83,223,0.8095238095238095,square,True,True,True,cmt_s,pretrained,1,6,0.3720508166969147,0.11745714551124758,ok,
2011_002110,2,2531,0.05044244260204082,5-10%,2531,9543,40633,0.06228927226638446,0,166,116,223,0.49572649572649574,tall,True,True,True,cmt_s,pretrained,1,5,0.5021730541288029,0.24460069799010356,ok,
2011_002119,2,1409,0.028081154336734693,2-5%,1409,4399,45777,0.030779649168796556,85,54,147,111,0.9206349206349206,square,True,True,True,cmt_s,pretrained,3,2,0.37757274662881474,0.09677414508909156,ok,
2011_002119,3,752,0.014987244897959183,<2%,752,4399,45777,0.01642746357341023,102,123,137,164,1.1666666666666667,square,True,True,True,cmt_s,pretrained,3,4,0.6808510638297872,0.13933945603298162,ok,
2011_002135,3,1002,0.019969706632653062,<2%,1002,7644,42532,0.02355873224865983,0,86,28,167,2.8275862068965516,wide,True,True,True,cmt_s,pretrained,0,4,0.16367265469061876,0.0717005911123832,ok,
2011_002178,1,32344,0.6446109693877551,>=40%,32344,5574,44602,0.7251692749204072,18,0,223,223,1.087378640776699,square,True,True,True,cmt_s,pretrained,3,3,0.7999628988374969,0.8243400897838368,ok,
2011_002222,1,2245,0.04474250637755102,2-5%,2245,1781,48395,0.04638908978200227,74,33,163,181,1.6555555555555554,wide,True,True,True,cmt_s,pretrained,4,3,0.044097995545657014,0.039586540130085404,ok,
2011_002247,1,28246,0.5629384566326531,>=40%,28246,3658,46518,0.6072058128036459,0,0,184,223,1.2108108108108109,square,True,True,True,cmt_s,pretrained,2,4,0.6427104722792608,0.6785422517221953,ok,
2011_002279,1,28919,0.5763512436224489,>=40%,28919,2322,47854,0.6043172984494504,0,0,190,223,1.1727748691099475,square,True,True,True,cmt_s,pretrained,2,3,0.8910404924098344,0.9354108550170022,ok,
2011_002291,1,10150,0.20228794642857142,20-40%,10150,2248,47928,0.21177599732932734,75,0,138,223,3.5,wide,True,True,True,cmt_s,pretrained,3,3,0.49261083743842365,0.43422259418085907,ok,
2011_002308,1,23784,0.47401147959183676,>=40%,23784,1330,48846,0.48691806903328827,3,37,223,194,0.7149321266968326,square,True,True,True,cmt_s,pretrained,4,3,0.6595190043726875,0.7161781769950609,ok,
2011_002335,5,961,0.019152582908163265,<2%,961,2787,47389,0.02027896769292452,79,0,119,80,1.975609756097561,wide,True,True,True,cmt_s,pretrained,3,1,0.1675338189386056,0.06410187634039347,ok,
2011_002358,3,3081,0.061403858418367346,5-10%,3081,5225,44951,0.06854130052724078,66,0,214,66,0.44966442953020136,tall,True,True,True,cmt_s,pretrained,3,0,0.3031483284647842,0.1616935681674508,ok,
2011_002358,5,1676,0.03340242346938776,2-5%,1676,5225,44951,0.03728504371426664,47,90,99,139,0.9433962264150944,square,True,True,True,cmt_s,pretrained,2,3,0.0513126491646778,0.057980692136500915,ok,
2011_002391,3,1453,0.028958067602040817,2-5%,1453,5663,44513,0.032642149484420284,197,115,223,223,4.037037037037037,wide,True,True,True,cmt_s,pretrained,6,6,0.5299380591878872,0.18798376704833888,ok,
2011_002398,1,13738,0.27379623724489793,20-40%,13738,2747,47429,0.2896540091505197,36,51,176,214,1.1631205673758864,square,True,True,True,cmt_s,pretrained,3,4,0.3127092735478236,0.30611346035283316,ok,
2011_002504,1,1363,0.02716438137755102,2-5%,1363,677,49499,0.027535909816359925,79,92,125,181,1.9148936170212767,wide,True,True,True,cmt_s,pretrained,3,4,0.4607483492296405,0.16899622724195273,ok,
2011_002511,3,3104,0.06186224489795918,5-10%,3104,5344,44832,0.06923625981441828,11,94,104,168,0.7978723404255319,square,True,True,True,cmt_s,pretrained,1,4,0.17590206185567012,0.12573612415726693,ok,
2011_002575,3,6396,0.12747130102040816,10-20%,6396,9981,40195,0.15912426918770992,10,117,197,214,0.5212765957446809,tall,True,True,True,cmt_s,pretrained,2,5,0.3691369606003752,0.32565314679160073,ok,
2011_002644,1,991,0.01975047831632653,<2%,991,3556,46620,0.021256971256971256,93,58,128,91,0.9444444444444444,square,True,True,True,cmt_s,pretrained,3,2,0.13824419778002017,0.04861091826516658,ok,
2011_002675,1,8153,0.16248804209183673,10-20%,8153,3656,46520,0.1752579535683577,40,0,200,209,1.3043478260869565,square,True,True,True,cmt_s,pretrained,2,3,0.23991168894885317,0.2581790928467592,ok,
2011_002812,2,869,0.01731903698979592,<2%,869,4560,45616,0.019050333216415295,164,0,208,32,0.7333333333333333,square,True,True,True,cmt_s,pretrained,5,0,0.3532796317606444,0.10517637337908177,ok,
2011_002851,1,6457,0.12868702168367346,10-20%,6457,1267,48909,0.13202069148827414,75,0,142,223,3.2941176470588234,wide,True,True,True,cmt_s,pretrained,3,3,0.03871767074492798,0.08791406777490092,ok,
2011_002953,1,1483,0.02955596301020408,2-5%,1483,1701,48475,0.030593089221248065,82,0,157,38,0.5131578947368421,tall,True,True,True,cmt_s,pretrained,3,0,0.43627781523937964,0.1500002550137011,ok,
2011_002953,2,12975,0.25858976403061223,20-40%,12975,1701,48475,0.26766374419804023,94,15,222,174,1.2403100775193798,square,True,True,True,cmt_s,pretrained,4,3,0.6400770712909442,0.5670994338655663,ok,
2011_003057,1,27980,0.5576371173469388,>=40%,27980,2596,47580,0.5880622110130307,13,0,223,223,1.061611374407583,square,True,True,True,cmt_s,pretrained,4,3,0.6588277340957827,0.7547043691847066,ok,
2011_003066,1,921,0.018355389030612245,<2%,921,6938,43238,0.021300707710809937,152,94,205,117,0.4444444444444444,tall,True,True,True,cmt_s,pretrained,5,3,0.02714440825190011,0.04277534191320725,ok,
2011_003066,10,1163,0.02317841198979592,2-5%,1163,6938,43238,0.02689763633840603,21,0,105,52,0.6235294117647059,tall,True,True,True,cmt_s,pretrained,1,0,0.28460877042132415,0.11088113750446012,ok,
2011_003066,19,15636,0.31162308673469385,20-40%,15636,6938,43238,0.36162634719459735,128,24,223,223,2.0833333333333335,wide,True,True,True,cmt_s,pretrained,5,4,0.5724609874648248,0.7091996774588728,ok,
2011_003103,4,837,0.0166812818877551,<2%,837,4333,45843,0.018257967410509782,87,133,138,163,0.5961538461538461,tall,True,True,True,cmt_s,pretrained,3,4,0.27956989247311825,0.0712469345237307,ok,
2011_003182,1,38579,0.7688735650510204,>=40%,38579,1645,48531,0.7949351960602502,20,0,223,223,1.0980392156862746,square,True,True,True,cmt_s,pretrained,3,3,0.7899893724565178,0.8140044860353144,ok,
2011_003238,2,4113,0.08197146045918367,5-10%,4113,1718,48458,0.08487762598538941,65,71,223,154,0.5283018867924528,tall,True,True,True,cmt_s,pretrained,4,4,0.20714806710430342,0.14873583417682792,ok,
2011_003256,2,5124,0.10212053571428571,10-20%,5124,2759,47417,0.10806250922664867,75,0,164,132,1.4777777777777779,square,True,True,True,cmt_s,pretrained,3,1,0.3233801717408275,0.22665535081213428,ok,
2007_000032,1,2609,0.05199697066326531,5-10%,2609,2802,47374,0.055072402583695695,84,0,145,210,3.403225806451613,wide,True,True,True,cmt_s,random_init,3,3,0.5914143349942507,0.5938988874298634,ok,
2007_000061,1,3525,0.07025271045918367,5-10%,3525,2016,48160,0.07319352159468438,9,130,183,223,0.5371428571428571,tall,True,True,True,cmt_s,random_init,5,5,0.5157446808510638,0.4855624620656,ok,
2007_000063,2,28004,0.5581154336734694,>=40%,28004,3202,46974,0.5961595776386938,0,9,223,215,0.9241071428571429,square,True,True,True,cmt_s,random_init,1,3,0.7389658620197115,0.9331432161200462,ok,
2007_000241,1,570,0.01136001275510204,<2%,570,1436,48740,0.011694706606483382,127,178,158,223,1.4375,square,True,True,True,cmt_s,random_init,4,6,0.16666666666666666,0.10909431507809442,ok,
2007_000241,3,975,0.01943160076530612,<2%,975,1436,48740,0.020004103405826836,85,113,124,163,1.275,square,True,True,True,cmt_s,random_init,3,4,0.6164102564102564,0.33763797971661796,ok,
2007_000243,1,935,0.0186344068877551,<2%,935,637,49539,0.018874018450110015,85,64,127,124,1.4186046511627908,square,True,True,True,cmt_s,random_init,3,3,0.611764705882353,0.3446373193699335,ok,
2007_000256,1,6317,0.1258968431122449,10-20%,6317,2287,47889,0.131909206707177,64,0,147,223,2.6666666666666665,wide,True,True,True,cmt_s,random_init,3,2,0.39385784391324996,0.4198794934536986,ok,
2007_000346,1,5229,0.10421316964285714,10-20%,5229,2345,47831,0.10932240597102298,65,39,202,96,0.42028985507246375,tall,True,True,True,cmt_s,random_init,4,2,0.5890227576974565,0.6331606765781418,ok,
2007_000346,2,16704,0.33290816326530615,20-40%,16704,2345,47831,0.3492295791432335,50,74,223,223,0.8620689655172413,square,True,True,True,cmt_s,random_init,4,4,0.4850335249042146,0.6845841307589787,ok,
2007_000720,1,3384,0.06744260204081633,5-10%,3384,1079,49097,0.06892478155488116,80,91,176,147,0.5876288659793815,tall,True,True,True,cmt_s,random_init,3,3,0.7257683215130024,0.6475672346331915,ok,
2007_000727,1,4702,0.09371014030612244,5-10%,4702,2481,47695,0.09858475731208723,156,53,216,161,1.7868852459016393,wide,True,True,True,cmt_s,random_init,5,3,0.6450446618460229,0.6684007369893392,ok,
2007_000733,2,9467,0.18867586096938777,10-20%,9467,2795,47381,0.19980582934087504,104,52,223,223,1.4333333333333333,square,True,True,True,cmt_s,random_init,5,4,0.6511038343720291,0.708679334269553,ok,
2007_000768,1,4628,0.09223533163265306,5-10%,4628,1407,48769,0.09489634808997519,63,178,170,223,0.42592592592592593,tall,True,True,True,cmt_s,random_init,3,6,0.7491356957649092,0.6836505299859568,ok,
2007_000799,2,6764,0.13480548469387754,10-20%,6764,2034,48142,0.14050101782227578,116,105,223,223,1.1018518518518519,square,True,True,True,cmt_s,random_init,5,5,0.6890892962743939,0.6983359064187847,ok,
2007_000876,1,21966,0.43777901785714285,>=40%,21966,2749,47427,0.46315389967739895,21,30,220,191,0.81,square,True,True,True,cmt_s,random_init,4,3,0.6341618865519439,0.9040010472239466,ok,
2007_001073,1,1050,0.020926339285714284,2-5%,1050,3319,46857,0.022408604904283244,106,0,145,48,1.225,square,True,True,True,cmt_s,random_init,3,0,0.6028571428571429,0.4273867833314425,ok,
2007_001239,2,5715,0.11389907525510204,10-20%,5715,3195,46981,0.1216449202869245,83,100,223,187,0.624113475177305,tall,True,True,True,cmt_s,random_init,4,4,0.6477690288713911,0.552916484227242,ok,
2007_001299,3,2434,0.048509247448979595,2-5%,2434,3838,46338,0.05252708360309034,97,167,204,210,0.4074074074074074,tall,True,True,True,cmt_s,random_init,4,5,0.4835661462612983,0.3919750886469543,ok,
2007_001311,4,2302,0.04587850765306122,2-5%,2302,5807,44369,0.05188307151389484,134,60,223,148,0.9888888888888889,square,True,True,True,cmt_s,random_init,5,3,0.5360556038227628,0.469686191594598,ok,
2007_001340,3,3959,0.07890226403061225,5-10%,3959,3801,46375,0.08536927223719677,85,62,222,113,0.37681159420289856,tall,True,True,True,cmt_s,random_init,4,2,0.48244506188431424,0.4342273043313187,ok,
2007_001408,6,763,0.015206473214285714,<2%,763,2986,47190,0.01616867980504344,0,87,30,121,1.1290322580645162,square,True,True,True,cmt_s,random_init,0,3,0.6487549148099607,0.38079516313361494,ok,
2007_001430,2,3188,0.06353635204081633,5-10%,3188,3238,46938,0.0679193830158933,93,26,177,98,0.8588235294117647,square,True,True,True,cmt_s,random_init,4,2,0.6405269761606023,0.589149023280258,ok,
2007_001430,4,7230,0.14409279336734693,10-20%,7230,3238,46938,0.15403297967531637,92,111,223,205,0.7196969696969697,square,True,True,True,cmt_s,random_init,5,5,0.6699861687413554,0.6466103808395693,ok,
2007_001430,6,2100,0.04185267857142857,2-5%,2100,3238,46938,0.04473986961523712,0,153,47,208,1.1666666666666667,square,True,True,True,cmt_s,random_init,0,5,0.7438095238095238,0.663969029798775,ok,
2007_001458,1,16567,0.33017777423469385,20-40%,16567,1605,48571,0.34108830372032695,84,17,200,204,1.606837606837607,wide,True,True,True,cmt_s,random_init,4,3,0.6896239512283455,0.8790337114165269,ok,
2007_001594,1,835,0.016641422193877552,<2%,835,2767,47409,0.017612689573709633,102,127,137,165,1.0833333333333333,square,True,True,True,cmt_s,random_init,3,4,0.6467065868263473,0.40107447552755854,ok,
2007_001595,1,6939,0.13829320790816327,10-20%,6939,1274,48902,0.14189603697190298,97,123,178,223,1.2317073170731707,square,True,True,True,cmt_s,random_init,4,5,0.779074794638997,0.8126491256840737,ok,
2007_001717,2,4077,0.08125398596938775,5-10%,4077,2931,47245,0.08629484601545137,88,178,223,223,0.3382352941176471,tall,True,True,True,cmt_s,random_init,4,6,0.4753495217071376,0.5363888644855622,ok,
2007_001763,3,14795,0.2948620854591837,20-40%,14795,2209,47967,0.3084412200054204,26,0,223,223,1.1313131313131313,square,True,True,True,cmt_s,random_init,2,3,0.41007096992227104,0.5211981224364249,ok,
2007_001857,1,38087,0.7590680803571429,>=40%,38087,1568,48608,0.7835541474654378,7,0,223,223,1.032258064516129,square,True,True,True,cmt_s,random_init,4,3,0.7715756032241973,0.8962272900067056,ok,
2007_001857,3,2768,0.055165816326530615,5-10%,2768,1568,48608,0.056945358788676764,0,157,72,210,0.7397260273972602,square,True,True,True,cmt_s,random_init,1,5,0.6484826589595376,0.6896920753939106,ok,
2007_001857,5,1631,0.032505580357142856,2-5%,1631,1568,48608,0.033554147465437785,0,63,59,103,0.6833333333333333,square,True,True,True,cmt_s,random_init,0,2,0.6940527283874923,0.6033352082414795,ok,
2007_001884,3,977,0.019471460459183673,<2%,977,1933,48243,0.020251642725369483,128,148,144,208,3.588235294117647,wide,True,True,True,cmt_s,random_init,4,5,0.22517911975435004,0.12012347324886402,ok,
2007_001901,4,1489,0.029675542091836735,2-5%,1489,3837,46339,0.032132760741492045,126,141,205,183,0.5375,tall,True,True,True,cmt_s,random_init,4,5,0.46877098723975824,0.3072216275233326,ok,
2007_002046,2,15524,0.309390943877551,20-40%,15524,2364,47812,0.32468836275412033,22,0,202,130,0.7237569060773481,square,True,True,True,cmt_s,random_init,3,2,0.7073563514558103,0.8948155071471309,ok,
2007_002055,1,2047,0.04079639668367347,2-5%,2047,2555,47621,0.042985237605258186,150,0,222,51,0.7123287671232876,square,True,True,True,cmt_s,random_init,5,0,0.7318026380068393,0.6217108483551257,ok,
2007_002055,2,4884,0.0973373724489796,5-10%,4884,2555,47621,0.10255979504840301,87,2,223,97,0.7007299270072993,square,True,True,True,cmt_s,random_init,4,1,0.5042997542997543,0.5015323316629404,ok,
2007_002088,1,32167,0.6410833864795918,>=40%,32167,1856,48320,0.6657077814569536,16,0,223,223,1.0769230769230769,square,True,True,True,cmt_s,random_init,4,3,0.6544284515186372,0.904024631629339,ok,
2007_002120,1,927,0.0184749681122449,<2%,927,2409,47767,0.019406703372621265,23,101,53,170,2.2580645161290325,wide,True,True,True,cmt_s,random_init,1,3,0.535059331175836,0.27956575881685947,ok,
2007_002216,2,23599,0.47032445790816324,>=40%,23599,1760,48416,0.4874215135492399,67,0,210,206,1.4375,square,True,True,True,cmt_s,random_init,4,3,0.5382855205729057,0.844475661207685,ok,
2007_002234,2,645,0.012854751275510204,<2%,645,1702,48474,0.013306102240376285,69,0,93,40,1.64,wide,True,True,True,cmt_s,random_init,2,0,0.4372093023255814,0.22081645457929697,ok,
2007_002284,4,823,0.016402264030612245,<2%,823,2323,47853,0.017198503751070987,0,102,37,130,0.7631578947368421,square,True,True,True,cmt_s,random_init,0,3,0.6682867557715675,0.3316596321173568,ok,
2007_002293,1,21109,0.42069913903061223,>=40%,21109,1864,48312,0.43693078324225865,0,0,223,174,0.78125,square,True,True,True,cmt_s,random_init,3,1,0.5958122128002273,0.8772290825060274,ok,
2007_002368,2,1996,0.03977997448979592,2-5%,1996,3660,46516,0.04290996646315246,159,192,223,223,0.49230769230769234,tall,True,True,True,cmt_s,random_init,5,6,0.6107214428857716,0.48997142585173536,ok,
2007_002488,1,3031,0.06040736607142857,5-10%,3031,5841,44335,0.06836585090786061,10,67,176,155,0.5329341317365269,tall,True,True,True,cmt_s,random_init,2,3,0.45529528208512043,0.5400126781460558,ok,
2007_002539,1,43265,0.8622648278061225,>=40%,43265,1230,48946,0.8839333142646999,0,0,222,223,1.0044843049327354,square,True,True,True,cmt_s,random_init,3,2,0.8721599445279093,0.6714337503873422,ok,
2007_002668,1,6318,0.1259167729591837,10-20%,6318,2467,47709,0.13242784380305603,186,17,223,223,5.447368421052632,wide,True,True,True,cmt_s,random_init,6,3,0.40582462804685027,0.5199774409678198,ok,
